date,input,USD,EUR,GBP,Dtd,WTI,value
2007-05-25,220000.0,7.6523,10.2698,15.1868,70.56,64.7,12989.0
2007-05-28,220000.0,7.6512,10.2897,15.1815,69.845,63.985,12998.0
2007-05-29,220000.0,7.6538,10.2886,15.172899999999998,69.13,63.27,13003.0
2007-05-30,220000.0,7.6488,10.2819,15.1496,67.69,63.44,13009.0
2007-05-31,200000.00000000003,7.6506,10.275500000000001,15.1187,68.28,64.17,13026.0
2007-06-01,200000.00000000003,7.649699999999999,10.2904,15.138,68.93,64.93,13050.0
2007-06-04,200000.00000000003,7.6522,10.289100000000001,15.170499999999999,71.15,66.13,13067.0
2007-06-05,200000.00000000003,7.6427000000000005,10.3165,15.2239,71.5,65.58,13085.0
2007-06-06,200000.00000000003,7.6398,10.323699999999999,15.2238,71.75,65.94,13091.0
2007-06-07,200000.00000000003,7.6502,10.3285,15.243000000000002,72.57,66.83,13104.0
2007-06-08,200000.00000000003,7.6656,10.2895,15.169500000000001,70.05,64.69,13111.0
2007-06-11,200000.00000000003,7.6785,10.2493,15.1013,68.84,65.89,13122.0
2007-06-12,200000.00000000003,7.647500000000001,10.215900000000001,15.079,68.77,65.27,13148.0
2007-06-13,200000.00000000003,7.6282,10.139,15.055399999999999,69.77,65.98,13288.0
2007-06-14,200000.00000000003,7.6258,10.146899999999999,15.0465,71.41,67.58,13298.0
2007-06-15,200000.00000000003,7.6238,10.150300000000001,15.0135,72.0,68.06,13338.0
2007-06-18,200000.00000000003,7.6213,10.2061,15.067699999999999,72.83,69.06,13380.0
2007-06-19,200000.00000000003,7.6195,10.2315,15.122,73.04,69.05,13477.0
2007-06-20,200000.00000000003,7.618,10.2298,15.1446,71.71,68.45,13542.0
2007-06-21,200000.00000000003,7.6208,10.1997,15.1723,72.73,68.23,13555.0
2007-06-22,200000.00000000003,7.6224,10.204099999999999,15.182300000000001,72.86,68.92,13622.0
2007-06-25,200000.00000000003,7.6192,10.263100000000001,15.236099999999999,71.62,68.88,13674.0
2007-06-26,200000.00000000003,7.6184,10.2517,15.2204,71.7,67.78,13692.0
2007-06-27,200000.00000000003,7.616499999999999,10.2404,15.2155,72.48,68.97,13738.0
2007-06-28,200000.00000000003,7.6178,10.249699999999999,15.231000000000002,73.26,69.63,13757.0
2007-06-29,200000.00000000003,7.615500000000001,10.233699999999999,15.2455,73.51,70.33,13781.0
2007-07-02,250000.0,7.607500000000001,10.297500000000001,15.2808,72.9,71.1,13791.0
2007-07-03,250000.0,7.5951,10.3445,15.324600000000002,74.26,71.41,13805.0
2007-07-04,250000.0,7.600700000000001,10.3427,15.3299,74.73,71.41,13852.0
2007-07-05,250000.0,7.606,10.3495,15.3299,76.05,71.78,13887.0
2007-07-06,250000.0,7.613500000000001,10.3502,15.3149,77.69,72.74,13937.0
2007-07-09,250000.0,7.608499999999999,10.364700000000001,15.304499999999999,77.45,72.04,13979.0
2007-07-10,250000.0,7.584499999999999,10.3324,15.2896,77.61,72.59,14009.0
2007-07-11,250000.0,7.5712,10.4062,15.344600000000002,77.4,72.46,14046.0
2007-07-12,250000.0,7.5762,10.4161,15.394499999999999,78.65,72.53,14093.0
2007-07-13,250000.0,7.573100000000001,10.435,15.3628,79.02,73.83,14125.0
2007-07-16,250000.0,7.568099999999999,10.4296,15.393500000000001,78.66,74.2,14176.0
2007-07-17,250000.0,7.565100000000001,10.4198,15.4041,77.86,74.06,14200.0
2007-07-18,250000.0,7.5661,10.4503,15.500300000000001,78.04,75.0,14246.0
2007-07-19,250000.0,7.5636,10.4408,15.516,78.53,75.91,14311.0
2007-07-20,250000.0,7.5712,10.4467,15.5096,79.05,75.76,14339.0
2007-07-23,250000.0,7.5642,10.4658,15.550899999999999,77.9,74.64,14383.0
2007-07-24,250000.0,7.5725,10.472,15.627399999999998,75.94,73.48,14445.0
2007-07-25,250000.0,7.5596,10.4368,15.548600000000002,75.19,76.11,14476.0
2007-07-26,250000.0,7.578899999999999,10.3911,15.5549,77.49,74.7,14487.0
2007-07-27,250000.0,7.569699999999999,10.402700000000001,15.499,76.61,76.92,14479.0
2007-07-30,250000.0,7.5824,10.3352,15.334599999999998,76.19,76.71,14474.0
2007-07-31,229999.99999999997,7.5737,10.3839,15.3845,77.11,76.54499999999999,14500.0
2007-08-01,229999.99999999997,7.566,10.3348,15.3507,76.95,76.38,14527.0
2007-08-02,229999.99999999997,7.5723,10.3419,15.368,76.21,76.8,14553.0
2007-08-03,229999.99999999997,7.568300000000001,10.3705,15.405299999999999,75.48,75.38,14545.0
2007-08-06,229999.99999999997,7.5598,10.4442,15.4545,72.32,71.86,14541.0
2007-08-07,229999.99999999997,7.569,10.4498,15.381699999999999,70.67,72.27,14523.0
2007-08-08,229999.99999999997,7.575900000000001,10.4199,15.3192,70.53,72.15,14522.0
2007-08-09,229999.99999999997,7.5648,10.4406,15.409500000000001,70.105,71.79,14501.0
2007-08-10,229999.99999999997,7.5698,10.343,15.3005,69.66,71.43,14496.0
2007-08-13,229999.99999999997,7.5787,10.3855,15.3347,71.46,71.67,14480.0
2007-08-14,229999.99999999997,7.584499999999999,10.3255,15.262300000000002,69.29,72.38,14476.0
2007-08-15,229999.99999999997,7.592099999999999,10.2687,15.1333,71.28,73.23,14469.0
2007-08-16,229999.99999999997,7.5981,10.191,15.082200000000002,68.77,70.86,14465.0
2007-08-17,229999.99999999997,7.600300000000001,10.2,15.063399999999998,69.63,71.84,14468.0
2007-08-20,229999.99999999997,7.5973,10.2507,15.0305,68.41,71.12,14453.0
2007-08-21,229999.99999999997,7.597,10.2305,15.0831,67.9,69.48,14437.0
2007-08-22,229999.99999999997,7.598700000000001,10.226700000000001,15.0625,67.4,69.33,14411.0
2007-08-23,229999.99999999997,7.584700000000001,10.2814,15.136,68.78,70.08,14401.0
2007-08-24,229999.99999999997,7.569100000000001,10.266300000000001,15.1768,69.49,71.46,14358.0
2007-08-27,229999.99999999997,7.562899999999999,10.347900000000001,15.268,68.56,72.07,14314.0
2007-08-28,229999.99999999997,7.554499999999999,10.2949,15.155100000000001,69.69,71.83,14296.0
2007-08-29,229999.99999999997,7.5504999999999995,10.2475,15.0916,70.57,73.56,14289.0
2007-08-30,229999.99999999997,7.556700000000001,10.3172,15.2207,71.43,73.51,14283.0
2007-08-31,259999.99999999997,7.560700000000001,10.332099999999999,15.222700000000001,72.35,74.14,14273.0
2007-09-03,259999.99999999997,7.5546,10.2965,15.2221,73.7,74.66,14267.0
2007-09-04,259999.99999999997,7.5556,10.2843,15.2457,74.59,75.18,14243.0
2007-09-05,259999.99999999997,7.5546,10.2905,15.2229,74.66,75.79,14232.0
2007-09-06,259999.99999999997,7.541,10.2886,15.225299999999999,75.67,76.4,14139.0
2007-09-07,259999.99999999997,7.541100000000001,10.3174,15.2281,75.05,76.68,14111.0
2007-09-10,259999.99999999997,7.5252,10.3686,15.269799999999998,74.93,77.64,14067.0
2007-09-11,259999.99999999997,7.5298,10.3787,15.2576,76.32,78.18,13967.0
2007-09-12,259999.99999999997,7.526300000000001,10.4096,15.279900000000001,77.29,79.76,13935.0
2007-09-13,259999.99999999997,7.5169,10.4421,15.2428,77.49,80.01,13899.0
2007-09-14,259999.99999999997,7.5222,10.4344,15.184700000000001,77.91,79.15,13838.0
2007-09-17,259999.99999999997,7.523,10.4329,15.103900000000001,76.78,80.64,13767.0
2007-09-18,259999.99999999997,7.5266,10.4398,14.979399999999998,77.01,81.96,13638.0
2007-09-19,259999.99999999997,7.517,10.4964,15.118599999999999,77.88,81.93,13599.0
2007-09-20,259999.99999999997,7.517500000000001,10.5046,15.049299999999999,77.57,83.92,13530.0
2007-09-21,259999.99999999997,7.505,10.563699999999999,15.0884,79.16,83.19,13455.0
2007-09-24,259999.99999999997,7.5108999999999995,10.585500000000001,15.191500000000001,78.05,82.61,13369.0
2007-09-25,259999.99999999997,7.5135000000000005,10.571100000000001,15.131800000000002,76.73,81.73,13233.0
2007-09-26,259999.99999999997,7.5089,10.6202,15.1492,76.48,80.35,13135.0
2007-09-27,259999.99999999997,7.515699999999999,10.6156,15.146,79.11,82.88,13087.0
2007-09-28,259999.99999999997,7.5108,10.6312,15.2368,78.615,81.91499999999999,13032.0
2007-09-29,259999.99999999997,7.5106,10.626900000000001,15.268166666666668,78.12,80.94999999999999,13023.0
2007-09-30,229999.99999999997,7.5104,10.6226,15.299533333333333,77.625,79.985,12990.0
2007-10-08,229999.99999999997,7.5102,10.618300000000001,15.3309,77.13,79.02,13037.0
2007-10-09,229999.99999999997,7.5232,10.5667,15.3116,77.91,80.26,13133.0
2007-10-10,229999.99999999997,7.5176,10.6051,15.332899999999999,77.89,81.32,13153.0
2007-10-11,229999.99999999997,7.5143,10.6271,15.3205,80.91,83.08,13205.0
2007-10-12,229999.99999999997,7.5114,10.6666,15.2692,80.91,83.74,13225.0
2007-10-15,229999.99999999997,7.515299999999999,10.6462,15.272999999999998,82.7,86.16,13230.0
2007-10-16,229999.99999999997,7.5136,10.6674,15.339800000000002,84.69,87.43,13294.0
2007-10-17,229999.99999999997,7.5156,10.653699999999999,15.2672,85.53,87.2,13371.0
2007-10-18,229999.99999999997,7.511299999999999,10.6732,15.3257,85.09,89.51,13400.0
2007-10-19,229999.99999999997,7.5074,10.7258,15.353799999999998,84.33,88.55,13469.0
2007-10-22,229999.99999999997,7.5055000000000005,10.7599,15.3964,82.75,87.2,13532.0
2007-10-23,229999.99999999997,7.501,10.645,15.266,82.3,86.52,13555.0
2007-10-24,229999.99999999997,7.4938,10.677900000000001,15.358200000000002,83.66,89.6,13578.0
2007-10-25,229999.99999999997,7.486700000000001,10.6715,15.3316,85.18,92.74,13577.0
2007-10-26,229999.99999999997,7.481,10.7162,15.3521,87.84,91.74,13563.0
2007-10-29,229999.99999999997,7.4718,10.763100000000001,15.3418,90.0,93.55,13546.0
2007-10-30,229999.99999999997,7.472,10.7518,15.3848,88.52,90.09,13536.0
2007-10-31,140000.0,7.4692,10.7829,15.453400000000002,90.28,94.3,13536.0
2007-11-01,140000.0,7.4552,10.7888,15.5031,90.87,93.54,13512.0
2007-11-02,140000.0,7.4624,10.769699999999998,15.5151,92.09,95.81,13517.0
2007-11-05,140000.0,7.4562,10.814499999999999,15.572600000000001,92.12,94.31,13519.0
2007-11-06,140000.0,7.457699999999999,10.8006,15.5232,94.15,96.5,13548.0
2007-11-07,140000.0,7.4476,10.8415,15.5454,94.64,96.38,13533.0
2007-11-08,140000.0,7.4251000000000005,10.8763,15.6124,94.78,95.47,13533.0
2007-11-09,140000.0,7.4162,10.8988,15.6389,93.2,96.33,13533.0
2007-11-12,140000.0,7.414,10.856300000000001,15.4556,91.59,94.63,13543.0
2007-11-13,140000.0,7.430899999999999,10.8164,15.283100000000001,89.06,91.44,13543.0
2007-11-14,140000.0,7.432099999999999,10.8739,15.423800000000002,90.77,93.82,13541.0
2007-11-15,140000.0,7.430700000000001,10.8841,15.2653,90.36,93.44,13541.0
2007-11-16,140000.0,7.4336,10.8724,15.1909,91.53,95.11,13541.0
2007-11-19,140000.0,7.430300000000001,10.9107,15.2778,91.69,95.4,13535.0
2007-11-20,140000.0,7.4255,10.888,15.212600000000002,94.3,98.29,13538.0
2007-11-21,140000.0,7.415,10.9916,15.3224,94.87,98.4,13539.0
2007-11-22,140000.0,7.411900000000001,11.007,15.282200000000001,94.56,98.295,13541.0
2007-11-23,140000.0,7.3992,10.9956,15.2779,95.46,98.19,13541.0
2007-11-26,140000.0,7.3942,10.97,15.2524,95.18,97.71,13542.0
2007-11-27,140000.0,7.3872,10.975900000000001,15.2919,93.9,94.43,13541.0
2007-11-28,140000.0,7.389900000000001,10.9614,15.273799999999998,91.86,90.63,13533.0
2007-11-29,140000.0,7.398300000000001,10.973500000000001,15.3652,92.08,91.02,13525.0
2007-11-30,100000.00000000001,7.399699999999999,10.9275,15.2811,88.5,88.72,13525.0
2007-12-03,100000.00000000001,7.414300000000001,10.8627,15.2416,87.83,89.32,13525.0
2007-12-04,100000.00000000001,7.4094,10.8548,15.2911,89.64,88.33,13519.0
2007-12-05,100000.00000000001,7.3982,10.9149,15.212499999999999,90.33,87.5,13515.0
2007-12-06,100000.00000000001,7.4205,10.843900000000001,15.055100000000001,88.65,90.24,13515.0
2007-12-07,100000.00000000001,7.4091000000000005,10.8469,15.0134,88.21,88.29,13512.0
2007-12-10,100000.00000000001,7.3953,10.8304,15.0224,88.07,87.87,13511.0
2007-12-11,100000.00000000001,7.3797,10.8566,15.101799999999999,88.12,90.03,13509.0
2007-12-12,100000.00000000001,7.364700000000001,10.8,15.0026,91.54,94.4,13509.0
2007-12-13,100000.00000000001,7.3568,10.8325,15.0395,92.42,92.26,13511.0
2007-12-14,100000.00000000001,7.358899999999999,10.7576,15.0269,91.82,91.28,13519.0
2007-12-17,100000.00000000001,7.379,10.6516,14.8864,90.14,90.64,13520.0
2007-12-18,100000.00000000001,7.375100000000001,10.6235,14.8981,90.53,90.5,13525.0
2007-12-19,100000.00000000001,7.3698,10.619900000000001,14.8468,90.95,91.2,13533.0
2007-12-20,100000.00000000001,7.3649,10.5937,14.714300000000001,91.21,90.95,13532.0
2007-12-21,100000.00000000001,7.3572,10.5436,14.601799999999999,91.5,93.22,13538.0
2007-12-24,100000.00000000001,7.331500000000001,10.5434,14.530700000000001,92.54666666666667,94.10333333333334,13543.0
2007-12-25,100000.00000000001,7.326099999999999,10.5452,14.4808,93.59333333333333,94.98666666666666,13546.0
2007-12-26,100000.00000000001,7.3298,10.5556,14.508600000000001,94.64,95.87,13552.0
2007-12-27,100000.00000000001,7.307900000000001,10.58,14.5044,95.93,96.74,13565.0
2007-12-28,100000.00000000001,7.3046,10.6669,14.5807,96.02,96.01,13567.0
2007-12-29,100000.00000000001,7.302099999999999,10.664000000000001,14.53555,96.47999999999999,97.82,13572.0
2008-01-02,320000.0,7.2996,10.661100000000001,14.4904,96.94,99.63,13581.0
2008-01-03,320000.0,7.277500000000001,10.7118,14.425500000000001,98.35,99.16,13586.0
2008-01-04,320000.0,7.277900000000001,10.7298,14.348700000000001,96.9,97.92,13588.0
2008-01-07,320000.0,7.269500000000001,10.718499999999999,14.336199999999998,94.29,95.1,13589.0
2008-01-08,320000.0,7.279100000000001,10.6912,14.331800000000001,96.47,96.34,13602.0
2008-01-09,320000.0,7.2723,10.6994,14.348199999999999,96.75,95.68,13608.0
2008-01-10,320000.0,7.280499999999999,10.6816,14.256300000000001,92.66,93.76,13609.0
2008-01-11,320000.0,7.2672,10.7486,14.251000000000001,91.28,92.7,13611.0
2008-01-14,320000.0,7.2566,10.7452,14.215000000000002,92.73,94.23,13609.0
2008-01-15,320000.0,7.2454,10.775699999999999,14.1582,90.79,91.92,13608.0
2008-01-16,320000.0,7.2418,10.719299999999999,14.184899999999999,88.47,90.85,13616.0
2008-01-17,320000.0,7.254499999999999,10.6434,14.2428,88.91,90.14,13616.0
2008-01-18,320000.0,7.2571,10.6204,14.3074,89.73,90.58,13617.0
2008-01-21,320000.0,7.2598,10.575,14.1809,87.65,90.22,13634.0
2008-01-22,320000.0,7.2556,10.4506,14.0664,87.8,89.86,13633.0
2008-01-23,320000.0,7.235,10.5899,14.180600000000002,87.38,87.65,13639.0
2008-01-24,320000.0,7.229299999999999,10.5692,14.1347,87.7,90.02,13641.0
2008-01-25,320000.0,7.206499999999999,10.639299999999999,14.2372,91.03,90.37,13649.0
2008-01-28,320000.0,7.1996,10.56,14.2523,90.97,91.0,13657.0
2008-01-29,320000.0,7.202,10.6413,14.3007,92.79,91.65,13663.0
2008-01-30,320000.0,7.1998,10.6287,14.328,92.8,92.34,13666.0
2008-01-31,160000.0,7.185299999999999,10.6612,14.270700000000001,91.64,91.76,13669.0
2008-02-01,160000.0,7.190300000000001,10.688,14.3231,91.29,88.97,13671.0
2008-02-02,160000.0,7.190966666666667,10.674866666666667,14.2639,91.23666666666666,89.32333333333334,13673.0
2008-02-03,160000.0,7.191633333333334,10.661733333333334,14.2047,91.18333333333334,89.67666666666666,13673.0
2008-02-04,160000.0,7.1923,10.6486,14.1455,91.13,90.03,13675.0
2008-02-05,160000.0,7.1846,10.6497,14.182,92.57,91.66,13676.0
2008-02-13,160000.0,7.1952,10.489500000000001,14.086,94.01,93.29,13679.0
2008-02-14,160000.0,7.189,10.469,14.113100000000001,96.04,95.48,13680.0
2008-02-15,160000.0,7.1763,10.5036,14.129400000000002,96.63,95.52,13683.0
2008-02-18,160000.0,7.1667000000000005,10.5125,14.0449,95.21,97.775,13695.0
2008-02-19,160000.0,7.1574,10.4852,13.9551,96.8,100.03,13708.0
2008-02-20,160000.0,7.1452,10.5252,13.907399999999999,97.94,100.76,13716.0
2008-02-21,160000.0,7.1503000000000005,10.5199,13.8884,97.77,98.21,13716.0
2008-02-22,160000.0,7.146300000000001,10.581900000000001,14.032499999999999,96.2,99.27,13719.0
2008-02-25,160000.0,7.146,10.5936,14.0587,97.44,99.47,13751.0
2008-02-26,160000.0,7.150499999999999,10.6017,14.059299999999999,98.75,100.9,13763.0
2008-02-27,160000.0,7.145500000000001,10.711500000000001,14.191,98.66,99.65,13789.0
2008-02-28,160000.0,7.1209,10.7643,14.1261,99.94,102.6,13791.0
2008-02-29,160000.0,7.1058,10.780899999999999,14.1231,100.99,101.85,13796.0
2008-03-03,160000.0,7.1058,10.8108,14.11,102.35,102.46,13801.0
2008-03-04,160000.0,7.117500000000001,10.8197,14.1314,98.47,99.53,13810.0
2008-03-05,160000.0,7.1172,10.8178,14.1262,101.03,104.53,13819.0
2008-03-06,160000.0,7.1168,10.877699999999999,14.1742,103.31,105.48,13821.0
2008-03-07,160000.0,7.109,10.9294,14.3019,105.05,105.16,13835.0
2008-03-10,160000.0,7.108,10.936,14.3592,105.9,107.92,13840.0
2008-03-11,160000.0,7.102899999999999,10.8966,14.264,107.36,108.77,13845.0
2008-03-12,160000.0,7.1068999999999996,10.9109,14.2618,108.13,109.94,13850.0
2008-03-13,160000.0,7.097,11.0184,14.379900000000001,109.09,110.35,13851.0
2008-03-14,160000.0,7.0882,11.0579,14.389,108.9,110.23,13849.0
2008-03-17,160000.0,7.081500000000001,11.1714,14.2713,103.93,105.7,13847.0
2008-03-18,160000.0,7.087,11.159500000000001,14.160499999999999,105.01,102.34,13847.0
2008-03-19,160000.0,7.0648,11.0712,14.1985,102.71,104.5,13847.0
2008-03-20,160000.0,7.0512,10.9889,13.9653,99.55,102.42,13839.0
2008-03-21,160000.0,7.0592999999999995,10.875900000000001,13.999699999999999,99.815,101.38499999999999,13838.0
2008-03-24,160000.0,7.0518,10.8637,13.952,100.08,100.35,13831.0
2008-03-25,160000.0,7.0436,10.87,14.0048,100.04,101.6,13830.0
2008-03-26,160000.0,7.0252,10.9857,14.0796,102.79,105.92,13830.0
2008-03-27,160000.0,7.013,11.103299999999999,14.087000000000002,103.83,107.59,13827.0
2008-03-28,160000.0,7.013699999999999,11.0718,14.0744,102.4,105.63,13826.0
2008-03-31,210000.0,7.019,11.0809,14.0219,102.68,101.6,13823.0
2008-04-01,210000.0,7.0218,11.0762,13.9232,99.16,101.0,13812.0
2008-04-02,210000.0,7.0292,10.9687,13.8999,99.12,104.79,13811.0
2008-04-03,210000.0,7.0192,10.990300000000001,13.942599999999999,102.69,103.85,13811.0
2008-04-07,210000.0,7.002,11.000499999999999,13.943100000000001,105.49,109.1,13802.0
2008-04-08,210000.0,7.001500000000001,11.047,13.9326,104.77,108.51,13800.0
2008-04-09,210000.0,7.0024999999999995,10.999500000000001,13.775000000000002,106.91,110.88,13803.0
2008-04-10,210000.0,6.992,11.0715,13.8116,107.19,110.12,13803.0
2008-04-11,210000.0,7.0012,11.0353,13.8288,107.31,110.15,13805.0
2008-04-14,210000.0,6.999299999999999,10.9763,13.7627,108.55,111.77,13798.0
2008-04-15,210000.0,6.996300000000001,11.073,13.8082,110.66,113.8,13795.0
2008-04-16,210000.0,7.004700000000001,11.0622,13.750599999999999,110.28,114.94,13799.0
2008-04-17,210000.0,6.9895000000000005,11.1318,13.777400000000002,110.55,114.87,13805.0
2008-04-18,210000.0,7.0006,11.1243,13.930499999999999,111.09,116.7,13807.0
2008-04-21,210000.0,7.0078,11.0909,14.0023,111.27,117.49,13808.0
2008-04-22,210000.0,6.9912,11.1185,13.861500000000001,113.82,119.39,13810.0
2008-04-23,210000.0,6.983699999999999,11.1586,13.9468,115.36,119.46,13813.0
2008-04-24,210000.0,6.989,11.0961,13.8291,114.82,117.22,13810.0
2008-04-25,210000.0,6.9948999999999995,10.9757,13.815299999999999,116.49,119.83,13802.0
2008-04-28,210000.0,6.998,10.9344,13.8711,115.99,118.76,13803.0
2008-04-29,210000.0,6.9898,10.9404,13.916,113.56,115.64,13800.0
2008-04-30,259999.99999999997,7.0002,10.8972,13.7813,109.99,113.47,13795.0
2008-05-04,259999.99999999997,7.0009,10.8568,13.803149999999999,113.245,116.725,13792.0
2008-05-05,259999.99999999997,7.0016,10.8164,13.825,116.5,119.98,13789.0
2008-05-06,259999.99999999997,6.9888,10.8435,13.7931,119.63,121.86,13790.0
2008-05-07,259999.99999999997,6.9848,10.835500000000001,13.766,119.53,123.55,13792.0
2008-05-08,259999.99999999997,7.001,10.7441,13.667399999999999,119.62,123.71,13792.0
2008-05-09,259999.99999999997,7.0005,10.7787,13.6905,123.0,125.98,13795.0
2008-05-12,259999.99999999997,6.982,10.8022,13.624,122.42,124.23,13798.0
2008-05-13,259999.99999999997,6.988700000000001,10.8472,13.653799999999999,122.55,125.81,13797.0
2008-05-14,259999.99999999997,6.9987,10.8228,13.6135,121.14,124.23,13797.0
2008-05-15,259999.99999999997,7.0,10.8241,13.6192,122.85,124.12,13791.0
2008-05-16,259999.99999999997,6.9895000000000005,10.8065,13.6124,123.16,126.31,13787.0
2008-05-19,259999.99999999997,6.9712,10.8618,13.6468,122.01,127.7,13790.0
2008-05-20,259999.99999999997,6.978,10.8361,13.613,123.88,129.09,13790.0
2008-05-21,259999.99999999997,6.9597,10.902700000000001,13.6946,127.61,132.56,13789.0
2008-05-22,259999.99999999997,6.9428,10.969299999999999,13.699900000000001,129.14,130.25,13816.0
2008-05-23,259999.99999999997,6.9498,10.9261,13.750200000000001,129.88,131.54,13818.0
2008-05-26,259999.99999999997,6.939900000000001,10.955,13.7535,129.43,130.195,13830.0
2008-05-27,259999.99999999997,6.9432,10.963299999999998,13.7559,128.98,128.85,13835.0
2008-05-28,259999.99999999997,6.9408,10.8821,13.7105,128.94,131.03,13839.0
2008-05-29,259999.99999999997,6.9402,10.860700000000001,13.7496,129.52,126.62,13847.0
2008-05-30,259999.99999999997,6.9472,10.7772,13.7252,127.7,127.37,13846.0
2008-06-02,240000.0,6.9372,10.7877,13.703100000000001,128.43,127.76,13846.0
2008-06-03,240000.0,6.929500000000001,10.765,13.6092,125.89,124.33,13846.0
2008-06-04,240000.0,6.9356,10.7127,13.612199999999998,122.04,122.3,13846.0
2008-06-05,240000.0,6.9394,10.7065,13.5547,122.56,127.81,13848.0
2008-06-06,240000.0,6.9238,10.7914,13.5596,133.23,138.54,13848.0
2008-06-10,240000.0,6.919900000000001,10.7812,13.649500000000002,135.21,131.33,13853.0
2008-06-11,240000.0,6.9209,10.702499999999999,13.5169,134.23,136.4,13853.0
2008-06-12,240000.0,6.9015,10.7225,13.5359,131.96,136.76,13853.0
2008-06-13,240000.0,6.9018,10.654300000000001,13.4354,133.6,134.86,13856.0
2008-06-16,240000.0,6.9028,10.6196,13.454899999999999,134.36,134.63,13862.0
2008-06-17,240000.0,6.891900000000001,10.658,13.5229,131.34,134.01,13867.0
2008-06-18,240000.0,6.882300000000001,10.6782,13.465900000000001,129.85,136.68,13867.0
2008-06-19,240000.0,6.8796,10.716700000000001,13.4875,131.5,131.95,13867.0
2008-06-20,240000.0,6.8826,10.666,13.5622,134.26,134.62,13867.0
2008-06-23,240000.0,6.8676,10.7255,13.5666,135.06,136.02,13868.0
2008-06-24,240000.0,6.8736,10.667100000000001,13.5025,135.66,136.38,13868.0
2008-06-25,240000.0,6.8684,10.6951,13.534200000000002,131.78,133.97,13871.0
2008-06-26,240000.0,6.8634,10.7536,13.5435,136.79,139.66,13863.0
2008-06-27,240000.0,6.861,10.8033,13.634200000000002,139.1,140.22,13863.0
2008-06-30,210000.0,6.859100000000001,10.8302,13.6836,138.86,140.02,13863.0
2008-07-01,210000.0,6.8608,10.8071,13.6636,141.23,140.99,13862.0
2008-07-02,210000.0,6.862099999999999,10.8428,13.687800000000001,142.05,143.59,13859.0
2008-07-03,210000.0,6.852899999999999,10.8814,13.646200000000002,144.22,145.31,13855.0
2008-07-04,210000.0,6.863900000000001,10.7753,13.6176,143.15,143.34,13846.0
2008-07-07,210000.0,6.856700000000001,10.7372,13.5818,139.94,141.37,13843.0
2008-07-08,210000.0,6.858099999999999,10.782,13.5513,134.34,136.04,13843.0
2008-07-09,210000.0,6.8632,10.750499999999999,13.514,134.16,135.65,13836.0
2008-07-10,210000.0,6.8488999999999995,10.772300000000001,13.5632,135.95,141.3,13823.0
2008-07-11,210000.0,6.8397,10.8002,13.5327,143.51,144.53,13790.0
2008-07-14,210000.0,6.8266,10.8482,13.5443,142.24,145.2,13788.0
2008-07-15,210000.0,6.823,10.8537,13.6132,136.5,138.59,13770.0
2008-07-16,210000.0,6.8128,10.8375,13.656600000000001,133.03,134.5,13750.0
2008-07-17,210000.0,6.818899999999999,10.7957,13.6364,134.27,129.31,13743.0
2008-07-18,210000.0,6.8238,10.8065,13.620999999999999,130.11,128.9,13742.0
2008-07-21,210000.0,6.827100000000001,10.8264,13.612199999999998,129.38,131.06,13731.0
2008-07-22,210000.0,6.8219,10.8646,13.653400000000001,127.15,127.5,13731.0
2008-07-23,210000.0,6.8279000000000005,10.7772,13.597100000000001,127.04,123.68,13727.0
2008-07-24,210000.0,6.829699999999999,10.711699999999999,13.642700000000001,125.27,124.74,13702.0
2008-07-25,210000.0,6.825500000000001,10.698300000000001,13.552700000000002,124.57,122.44,13702.0
2008-07-28,210000.0,6.827699999999999,10.7181,13.5765,125.94,124.73,13699.0
2008-07-29,210000.0,6.820499999999999,10.7344,13.6004,122.58,122.2,13695.0
2008-07-30,210000.0,6.835100000000001,10.6522,13.5396,122.5,126.78,13676.0
2008-07-31,210000.0,6.8388,10.6531,13.532600000000002,124.13,124.09,13675.0
2008-08-01,210000.0,6.842300000000001,10.6559,13.564499999999999,124.19,125.1,13673.0
2008-08-04,210000.0,6.847100000000001,10.6626,13.523000000000001,121.21,121.41,13673.0
2008-08-05,210000.0,6.850099999999999,10.6454,13.430599999999998,115.7,118.82,13670.0
2008-08-06,210000.0,6.852499999999999,10.6012,13.4031,113.97,118.43,13661.0
2008-08-07,210000.0,6.855500000000001,10.581100000000001,13.3651,116.54,119.77,13655.0
2008-08-08,210000.0,6.858499999999999,10.4616,13.296899999999999,112.26,115.0,13651.0
2008-08-11,210000.0,6.8638,10.2648,13.156199999999998,110.75,114.47,13650.0
2008-08-12,210000.0,6.865900000000001,10.2371,13.1163,108.97,113.03,13636.0
2008-08-13,210000.0,6.8628,10.2414,13.0211,110.68,116.02,13605.0
2008-08-14,210000.0,6.863,10.2276,12.8173,110.74,115.01,13600.0
2008-08-15,210000.0,6.8649,10.134300000000001,12.8072,107.33,113.62,13588.0
2008-08-18,210000.0,6.866499999999999,10.115,12.831100000000001,108.22,112.89,13572.0
2008-08-19,210000.0,6.8599000000000006,10.0676,12.776600000000002,109.15,114.38,13562.0
2008-08-20,210000.0,6.852899999999999,10.1245,12.793299999999999,108.71,114.98,13547.0
2008-08-21,210000.0,6.8518,10.128300000000001,12.7793,117.43,121.05,13531.0
2008-08-22,210000.0,6.835699999999999,10.169500000000001,12.815900000000001,114.39,114.26,13520.0
2008-08-25,210000.0,6.8397,10.0728,12.6052,110.99,114.7,13518.0
